Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15
sample_19.jpg,56,0.7015290788843603,0.9505333744053855,0.30554712739588685,0.6872423648069309,0.5557839169573081,Male,33,0.6020762098906344,0.7584603389665341,0.641822844504423,0.024732458829216708,0.6058152476846025,0.47199749015793746,0.3874763881247222,0.9763575674246724,0.03808008832174692,0.3217687292843212,0.26456856412350727,0.5656706843229272,0.4334941293870086,0.2068049115982623,0.8907347054978372
sample_20.jpg,57,0.02413520661269386,0.05068770430155256,0.8350279241038178,0.6695663066079517,0.19617393245946446,Other,54,0.769515264137201,0.21082747516475464,0.43818605671919875,0.1406862704980969,0.3331590269254763,0.900999644489733,0.15227074506760352,0.5672284008254957,0.761533124824196,0.45546482489512896,0.331605487092159,0.060695399665933514,0.6285770145905573,0.9307774358271729,0.9664251617973275
sample_21.jpg,34,0.6843716713784903,0.0768266294867731,0.2646832550671242,0.34367419141589295,0.4345349301955498,Male,22,0.6096674355167313,0.07648645690284916,0.513504167701628,0.9325202537967491,0.9007931773274236,0.6640953649849674,0.4040091479477278,0.8835660567649564,0.07530351163051607,0.2894373065559819,0.9507931540503362,0.7346672459328137,0.721987796075994,0.584979778497756,0.09280038936320822
sample_22.jpg,46,0.6028609368739161,0.7319486205053791,0.7814568716063709,0.08505005178725222,0.22691271895312204,Male,46,0.1801841624343965,0.8209645628496651,0.7921210259708487,0.10933232170724394,0.1853075451674835,0.7219573503116614,0.34990231308370245,0.31285300593021803,0.7129235810532139,0.7578730512810194,0.9282704373646928,0.3190185444540846,0.25874568711824786,0.2808180605277263,0.08526609158828868
sample_23.jpg,45,0.6861770575899097,0.13449354806161296,0.7918600416431086,0.24176589945147964,0.37529122882250443,Female,28,0.630642389136425,0.7855549537612742,0.9162933351143041,0.8965833540822745,0.7061204944034577,0.48714738408098157,0.554743128984667,0.23263269449200463,0.2617391046918137,0.8912664174674569,0.32644792420674584,0.8383321135652574,0.5143130778693576,0.9866483103881977,0.8292712480155583
sample_24.jpg,44,0.8623600058895711,0.5137729228170963,0.6055294291247929,0.13346578539298726,0.38877790379573873,Other,35,0.948391770807219,0.6607895275172321,0.14272638046151376,0.5960540820462751,0.4740263686985322,0.2551134604298143,0.1159642708693589,0.05131331746371892,0.06340682271113751,0.27017274766385035,0.688687784102124,0.15658215844976275,0.9834839983355366,0.4833815686391635,0.9301292777410635
sample_25.jpg,16,0.298692778626806,0.568428591632464,0.7093788783494404,0.7776766211252394,0.15805742769238007,Other,22,0.9801030887760178,0.551003756795859,0.7645090535707334,0.2835073553105999,0.01722105255385531,0.6657170881367244,0.7044923970702396,0.11221877420767545,0.6619610536598352,0.897917531902026,0.3828905446208667,0.3136918076013776,0.15553109546987254,0.8516758233638174,0.6960272189558673
sample_26.jpg,48,0.6830863778670934,0.02373626072039925,0.8192465642836799,0.09643800176928852,0.3305526544132362,Female,41,0.4265127549859582,0.5899687939449763,0.7088813135316256,0.47781857471941436,0.5326241201581144,0.5639434151627841,0.6709347406229954,0.6875797633240864,0.11480303372055145,0.5814293911370022,0.035150834099417994,0.09207027815715363,0.2836900143758957,0.8320433459224457,0.4762452187955224
sample_27.jpg,26,0.38283466461648075,0.9884453471815233,0.50763033400724,0.4716709952130682,0.47229757331321875,Male,51,0.4296709991931229,0.7016740059679423,0.8541172890162668,0.5276865284587051,0.35440772188168956,0.08122955692050515,0.08195082296045575,0.44610083107404896,0.34496845999187387,0.5605706363205929,0.8563034971954959,0.7152831720223053,0.898327205016656,0.3411769042159757,0.9733605626045969
sample_28.jpg,42,0.35968588229226617,0.0407442879603791,0.24423560317904558,0.43771858354094517,0.3566344823296238,Female,56,0.13161196647242612,0.8972113530017487,0.018952005779084513,0.2911050679870335,0.9062251493232774,0.7256483725746297,0.6255865353424991,0.48175736215921294,0.3610952828121885,0.6217528457179168,0.030368854574302162,0.43991217689542417,0.6857070093913353,0.10276329057296096,0.1522274525941434
sample_29.jpg,29,0.6420212920400457,0.36216199046032516,0.8983913217572123,0.051609740458113285,0.47135132428435256,Male,46,0.12531437661379186,0.6547878768311384,0.6726867584192147,0.015536971854517079,0.6199340373963504,0.5232486821559061,0.6617619504112466,0.5049219030137126,0.6261298872171502,0.9147439323997302,0.1534634761796685,0.5469252033924649,0.7322876965655728,0.647475050762554,0.12206089701741685
sample_30.jpg,12,0.7184227762270975,0.4613734218817347,0.8023188325309683,0.19506675162716158,0.35595089776415634,Female,44,0.5642753482494394,0.5161667059498584,0.15226321578067492,0.6973173087168836,0.21569228979578736,0.5102235054437083,0.9465029007236636,0.2709463181903746,0.18745614047992099,0.07294216372006823,0.3675349863788817,0.050090340757664054,0.9588910014343109,0.8428097588789069,0.083640306880573
sample_31.jpg,56,0.39622745812134563,0.029436694972969968,0.2919449761195504,0.5406476863630133,0.5502747071184804,Female,29,0.3162805620404401,0.2817399755923201,0.7583956979533577,0.09331155394746882,0.21848568001301494,0.7928352235357745,0.3175912927254837,0.8878848428558309,0.7575336085966985,0.19583665018511442,0.3021007745735308,0.330942530191194,0.9045599086573759,0.787188480024417,0.9131592219522966
sample_32.jpg,34,0.3201063713536606,0.336173787178089,0.9524133543875497,0.6278651970709199,0.4976471291880794,Female,32,0.8241134601211034,0.47356180034741624,0.5962390519539619,0.05372133528237755,0.4835505243607032,0.42425525800295416,0.7001568544675042,0.8341104079105615,0.04459415819641099,0.365464998740589,0.9619334729758342,0.6621184857079344,0.3550494627780266,0.9540919439948762,0.36649742809883845
sample_33.jpg,27,0.8016960821142253,0.9609253702651038,0.5936574782833455,0.6517359787213909,0.5324181192132208,Female,23,0.028288374184667786,0.8812628602801634,0.7543845923290974,0.5316845380221356,0.7847629136759806,0.864356350668745,0.45357085904836025,0.1500806293093343,0.0038644778662506596,0.9083866373537495,0.36075436479711465,0.30501585932426356,0.4243898582365935,0.18046299840148083,0.80512252649049
sample_34.jpg,56,0.9644651665450711,0.763075985221628,0.22906569174635982,0.6920352844979192,0.6694977771668456,Other,41,0.8856571191917009,0.7837621292768953,0.116733835772456,0.8316714151608859,0.4859880336668114,0.4703514935464047,0.46009583908971374,0.17644964921612705,0.8791153838841859,0.25713293819483607,0.8113075420085935,0.7523409856776251,0.9287827811547412,0.9289148218773509,0.3019968137288441
sample_35.jpg,13,0.16365098283591584,0.6735176032505311,0.7786451623864006,0.09659226581358349,0.5272473289156321,Other,24,0.8506149878017157,0.014747275341217225,0.7030517939184188,0.11304428410488276,0.9039700547971478,0.3047159239106667,0.16275285867256428,0.4309220824680706,0.12135654439299037,0.5280920630475183,0.46670734088664323,0.7752377070065506,0.7021978046521751,0.8722449918759464,0.9095427873957378
sample_36.jpg,43,0.44276619354152846,0.39267875320241286,0.20789077570912773,0.7884560250047906,0.9068696255745727,Male,59,0.8868684333541875,0.5040313448033441,0.29547069269246995,0.18299045828304228,0.6686180992076854,0.7645885943204503,0.4277091100709982,0.9603225939314346,0.43413236587361104,0.8225713229957402,0.5018638862606384,0.32381767160594943,0.4115374244616492,0.6242960300941367,0.7839807057584343
sample_37.jpg,43,0.08076724303073879,0.5654887164388295,0.06410493627610259,0.48370043229547033,0.08776293056558826,Male,57,0.3345186276203953,0.2802125292065927,0.6935087458672454,0.18002068630275725,0.9515877159183356,0.9537037774104905,0.18891856899727266,0.08003955981643762,0.32126197124368994,0.07402583118773876,0.5853951582594789,0.410398710383294,0.5155455400528224,0.41714746630925625,0.013595671806476028
sample_38.jpg,27,0.8396009489346267,0.5617321303732565,0.3953979207801277,0.03368595679937336,0.04456781283724098,Female,54,0.34987633012229424,0.9318664996044247,0.28794173126644684,0.4076945706778944,0.3883442919293141,0.8658420992567172,0.08098751018377914,0.7218372953884312,0.8974222128192981,0.7192353760124908,0.5781204719231043,0.9810780512295739,0.6554248776839164,0.48606498693582967,0.6743487399984872
sample_39.jpg,11,0.9004098273377297,0.48879726683843405,0.7279103167416592,0.5306801651237776,0.8874321459572732,Male,45,0.3848783249870723,0.24877475892993617,0.7413517834698862,0.40882906107080963,0.2858514317131602,0.7354449175991286,0.6486973718946092,0.5289996970130044,0.2507862834159711,0.5678376451112184,0.044856170668738815,0.9368155798524568,0.9948950141462274,0.09410154364080392,0.9072382400396389
sample_40.jpg,47,0.29040524374003907,0.7189107109107353,0.777755990180241,0.43993715758726815,0.3495880427098119,Other,24,0.2883758893958219,0.905908325976072,0.6885620569397204,0.8127592524071697,0.5882421313425196,0.7738955921441822,0.544287367502008,0.25980883396612997,0.6401895997801731,0.5486999618280523,0.17075830897347843,0.22362781260989795,0.8469936094727423,0.7913491315332438,0.7939527997254421
sample_41.jpg,32,0.048543987348627415,0.02591243084562367,0.0214166910631316,0.9213475398273283,0.5199217055514178,Other,42,0.7456483147190672,0.3647287082758762,0.9496998626383852,0.646442838878267,0.32019703985960013,0.2343813539816756,0.9178542372019303,0.4677424956856535,0.4566738071082912,0.8526435056869021,0.30399061815179196,0.7676208122417605,0.8856414760506466,0.7498053085512267,0.26024859495672126
sample_42.jpg,23,0.9559341236603797,0.9184668362684009,0.6572965352880608,0.8613071722079768,0.4858207311658206,Male,57,0.10343754291099927,0.42087342005115547,0.8436854588736687,0.15160176497210398,0.12595462906740662,0.026869938271415372,0.547242243933216,0.17550752907708722,0.48841643681302216,0.36066514781150927,0.2521707910209192,0.8678277770400742,0.3772036434752354,0.5254063254235991,0.9227246467885559
sample_43.jpg,46,0.7091568364729005,0.4311089694760196,0.9837718199987602,0.9272310577558057,0.5154243311385214,Male,46,0.4434249666089053,0.7145481691303787,0.21479188165280372,0.7973293352265551,0.7888580244823059,0.4292254654611538,0.17388285766570244,0.10442030204185071,0.6686184902765849,0.8107295496440664,0.8322862341661033,0.020289672583621687,0.38356493281480875,0.6528369137349573,0.7530466597312803
sample_44.jpg,53,0.49107246941655547,0.7844761537339763,0.7921956887090831,0.41377338979906453,0.726597821660235,Other,30,0.19633122532835245,0.3275988079859139,0.8376416605530551,0.4536887681497276,0.8109396793835115,0.824806249193379,0.631395201495766,0.7597815633836132,0.061836365226943246,0.13421519046242403,0.9969889690099927,0.5901091687639686,0.9407545971415968,0.2954776291477056,0.6777731768257497
sample_45.jpg,39,0.47402074600610955,0.6847448172918764,0.8595915376636076,0.7921388845460479,0.45899909941049766,Male,20,0.902093025088283,0.37673359442326604,0.5297270866452264,0.8963501085163524,0.7188778285204935,0.6138668879311056,0.7709079568615591,0.5663455378444173,0.9000723433778767,0.9262891333470011,0.10502782525195986,0.8175866518652876,0.2070452771457908,0.037921863021912916,0.3625859819259132
sample_46.jpg,49,0.17205436486649306,0.5468416266721674,0.5823371597517872,0.2825418178919974,0.09979338103201363,Female,54,0.37060363596450874,0.28072899917856475,0.7847872007511147,0.16955438196912076,0.9519264476207039,0.7600376213917337,0.4921284628256479,0.08356891509629438,0.8872046291524587,0.15916607695337326,0.39833230567939315,0.573843975506835,0.7931850755982918,0.20957665547145699,0.6139606768261842
sample_47.jpg,11,0.6290467251768841,0.3344270548586906,0.2676052790929955,0.9317047547508144,0.8739822118111538,Male,53,0.954016060419415,0.21300682128536097,0.07302725277148225,0.9144305713822811,0.3470943047742192,0.487195504837153,0.9340192832736446,0.2384309315568931,0.016067021443093132,0.47762937368904324,0.43709873804986255,0.06515883660646904,0.8225375140882011,0.3281358766625617,0.8578327083210444
sample_48.jpg,60,0.7438675339476049,0.7995662258705974,0.3677817829661174,0.44485331416490836,0.7653519515661169,Other,39,0.6226050157991305,0.93761140679118,0.8881299816471516,0.21625778619781066,0.875848208279581,0.6577703796432799,0.5025202839390139,0.5401276238507197,0.4492618761598275,0.744906336169237,0.08108708992214742,0.8938344534148981,0.14531809820829544,0.4458917385617748,0.16513359836209807
sample_49.jpg,41,0.7823520087032172,0.8405373275577245,0.5673951857202406,0.4687764415697563,0.8752250882010872,Female,55,0.9138047658395937,0.6662770343508203,0.3781356306774538,0.8459008855133743,0.4678850007776485,0.22647160705983427,0.5468223277131887,0.956097199694675,0.09039036552798108,0.9211993843636972,0.018264233282374476,0.07908822255156633,0.3638828977912669,0.7564720268551605,0.977596786299081
sample_50.jpg,53,0.15874879352264204,0.32419599586137327,0.4395238914084272,0.875153751280988,0.6857479596665652,Female,44,0.17716223346378634,0.08628183074979845,0.6305442008932828,0.7404618327621592,0.8916700507918339,0.9633764325365152,0.18280551301151549,0.8689527685021412,0.6640686284668447,0.2705221826624362,0.46906848549789915,0.7595169627036813,0.5086451657236213,0.13756766194304004,0.41825886873149065
sample_51.jpg,46,0.12175453248270518,0.8997923693908528,0.9289636922220369,0.3318721014363196,0.6798187954718825,Female,43,0.33238875654959377,0.07303554080485009,0.24553327642246725,0.42237786605032057,0.5871769797290467,0.9955233663075544,0.4568822850577344,0.7589215251918877,0.9605023305833469,0.6598479189234803,0.9719807482686783,0.2835767880630913,0.4435001561399514,0.042099671036366804,0.9343005403852012
sample_52.jpg,58,0.4454690904211869,0.395262006083839,0.7545185224573341,0.7991185012165032,0.665835983732961,Female,35,0.18745893554503856,0.6902295007268933,0.3354467801761629,0.09333849208274247,0.703369112976433,0.6176756279779699,0.28907138667185817,0.5424089743596632,0.581976657968301,0.753928056627502,0.07156399335753605,0.9255516174979155,0.23630706863608952,0.7599411296108154,0.9494912085604602
sample_53.jpg,52,0.9899380782122899,0.9336863107257208,0.9559700002752176,0.07325238929647682,0.2842492796285544,Male,48,0.6869770468906914,0.9618727565754048,0.7957252654889773,0.9404904389993771,0.8797901376131612,0.4646198387872543,0.20845382812159652,0.5106705814575169,0.06696574636602037,0.6478736217074601,0.3851513283264144,0.07866436750576489,0.07197172034183541,0.28549558576861633,0.3292029788289079
sample_54.jpg,40,0.5167434147169513,0.8487041076700549,0.9262038455216486,0.13248965751558006,0.9999987157626897,Female,22,0.34863724191849554,0.7138060075237438,0.9250627288482303,0.9241019536426002,0.4464737959125996,0.1645162266329393,0.21711860492213675,0.28563981319072607,0.22373996889368575,0.051311809940143394,0.8793849334154566,0.4901543586004967,0.6884625704129518,0.9923895346920053,0.09865324343827653
sample_55.jpg,35,0.6191661457530628,0.41597850719542795,0.8576288567780719,0.2134907561590893,0.05056663206335643,Male,45,0.2473509738322004,0.8995493659230125,0.9782833604129052,0.23307808367028837,0.15138202729783834,0.6249833525798195,0.1157972361385965,0.9134949219338815,0.13202206874537925,0.2592120422516331,0.18531843260217173,0.7037351442545905,0.8090813178082455,0.6069513116129557,0.03931694711648426
sample_56.jpg,41,0.4309529893317875,0.7213901029215786,0.1856520308972306,0.9008345009279947,0.98167824282122,Other,30,0.17123331224696947,0.9531436289995524,0.7704209717330881,0.01715547244072868,0.19728434496684188,0.2991523247992024,0.787346788202953,0.7768268121003791,0.6197683305940862,0.7217999065820737,0.06119031458134794,0.5799963505954561,0.66853882972548,0.3119593983554704,0.5717081851307811
sample_57.jpg,14,0.4611589159461156,0.6862389860325887,0.49679057091844914,0.047026812650135974,0.5984578644411827,Male,39,0.19684022312397764,0.0691249263683944,0.45302858622418807,0.7334589226508406,0.6016822283498254,0.08639438839757696,0.13526073140468575,0.2801083090230222,0.7966565340666135,0.36915640372665415,0.7005545012101273,0.5320872925410407,0.6951684430412666,0.6613189960172694,0.5545102148062632
sample_58.jpg,34,0.6790899951799003,0.02436942913883966,0.38011244490359386,0.7884108914991845,0.8971196305001398,Female,18,0.6292387776910617,0.634335083138554,0.8494741535164444,0.29620763419187957,0.9451995688007836,0.5096447286352559,0.6715845405033941,0.9041912314795477,0.38147934488719415,0.8610888279932983,0.5875931975651215,0.6079592755915987,0.5592352833883775,0.9317235025605087,0.8769070286633281
sample_59.jpg,41,0.8681526636474838,0.4472713524135459,0.8964033986292325,0.9262267138079885,0.06680990513646168,Male,23,0.3154096232690834,0.7755492237079314,0.01055901324106534,0.3924507347479558,0.022498388506986156,0.2887490522859034,0.9438927221115421,0.15181980085297964,0.39386125319189835,0.16537906801624336,0.280662752981933,0.7446496243438587,0.22333194556782554,0.4407251591836987,0.01808477811067455
sample_60.jpg,21,0.6082473042937157,0.6993881758452759,0.7146916205022519,0.8210536301383391,0.689015740464099,Other,28,0.8905486891727988,0.619126136572948,0.23421682742978756,0.26925271420743013,0.8745531268775505,0.5070442501779973,0.52859116427057,0.722897603881763,0.15430123887079983,0.842320572691402,0.14795350170610144,0.7663727825697922,0.21384579986897345,0.683162261459865,0.4694904043712522
sample_61.jpg,51,0.6082205206007385,0.07575390219244804,0.3968638743254068,0.5854184851737081,0.18336377599973563,Male,49,0.1047304804997301,0.6799592669311602,0.574183408148134,0.9188663103947968,0.28224199253593785,0.6096117785462853,0.8824560840690115,0.8765087135418625,0.4798827731336842,0.9643143377102035,0.499906451860213,0.04498035184685534,0.43997415435651055,0.8596897108832379,0.19705651135044122
sample_62.jpg,29,0.2741604857596861,0.1726954123528972,0.03683068176205628,0.10466520519910472,0.40331957454366185,Male,18,0.37229023523441307,0.24670584365908,0.49629892003928944,0.3574806159730891,0.15354648622413236,0.18741090873493016,0.1128581142669377,0.45118888817042857,0.2509067330095134,0.3517437099499193,0.4188220464271516,0.6514406991971404,0.7424586819711259,0.9743356403194448,0.1418182816753627
sample_63.jpg,21,0.19514273025967632,0.11218025349947558,0.6805465509205514,0.2683400089586391,0.3529621834327593,Male,27,0.311878237413565,0.10286523717467055,0.218674752338191,0.5410473289150917,0.42443370775863276,0.06790105817071979,0.6533781253554826,0.41575329904873826,0.14618265938838082,0.42309664265392766,0.26434867721858435,0.6715672303571509,0.3587354740718569,0.8144958377966636,0.1890197015275178
sample_64.jpg,24,0.01526319510284202,0.4719578339989531,0.13808737999951504,0.7476860245729223,0.953384296965645,Female,20,0.43004273007639715,0.6098797276149638,0.2836297253823802,0.9222030332343775,0.03476352124403814,0.6639288315697587,0.5864753609101617,0.8053171529357048,0.46027717713972327,0.004225183563827506,0.7291710202000582,0.547445112768312,0.4152842883552189,0.14983174394286758,0.3117411732536196
sample_65.jpg,60,0.568121660036365,0.08505188085455895,0.1910309259642512,0.6470754286481295,0.8785454377200398,Female,25,0.2148869136663515,0.9360565536968073,0.9029070603520234,0.9138131205284994,0.19111110385507346,0.5311199163959096,0.38969163889045044,0.5498240262470895,0.4876457819267116,0.2974076736087513,0.41604844283395526,0.7063063827075097,0.1279390334230177,0.7905030144054663,0.6402476432321818
sample_66.jpg,23,0.48091072147575986,0.15108478338370923,0.9968296100162737,0.12742473088652273,0.4875456197049164,Female,20,0.8773632326301145,0.2954325914842989,0.09157620425201629,0.9141988098560762,0.6978878143573853,0.36338317820633126,0.028247165157946785,0.5104638221966845,0.1414305390485312,0.35080161682074074,0.4598214134069615,0.7627424000125005,0.7017645776803079,0.5553409460982929,0.09225270190861101
sample_67.jpg,36,0.22653351963162938,0.9533827465376359,0.13182582064399462,0.15731582370867658,0.9768921044368561,Other,39,0.4916520975234304,0.30648087330291596,0.8912680085168282,0.11157492299687632,0.5261310008299127,0.2612208212257068,0.8219374167908031,0.4575137528630284,0.8367325464808597,0.7328038090681379,0.7229735717056724,0.8243074994676785,0.14817711188368965,0.5535535024315398,0.37520087495362797
sample_68.jpg,16,0.3539815710552533,0.8465104921374811,0.28538933538204114,0.4372832939157597,0.42204206195558913,Male,41,0.27804880157529477,0.8080609176877609,0.15748335733702945,0.0632094345799209,0.08862852567934276,0.4334548317626329,0.4737965512141996,0.45465860806361524,0.36894103943431866,0.276755998117159,0.6562298488212285,0.6268296443770152,0.4368026763535,0.8926253179651314,0.7453375269502946
sample_69.jpg,48,0.5912146685058053,0.2972382869497734,0.03149930183751681,0.8973723766508265,0.03287472578393125,Other,56,0.4919270299832008,0.22042815219628908,0.5599686102837453,0.403645356317998,0.8711177656055765,0.5963689977591118,0.4044759003976134,0.7473344009425663,0.045631681011020775,0.11611891429791876,0.2586771718029023,0.8627401616133674,0.20389332087064793,0.702198105589191,0.8531424293645734
sample_70.jpg,48,0.6812738505111271,0.15268473901848068,0.9200662882070615,0.25330674104870443,0.6421037870748479,Female,21,0.233132263452142,0.17845616465261915,0.3538219715279911,0.5223615313954689,0.6863338433609374,0.5038543673972928,0.1186969412185509,0.35007221819611434,0.6792449428816186,0.14572676311893717,0.05596979059775953,0.17847807110777336,0.09683169435327621,0.15118177868011862,0.9475969596033449
